ID,ANIO,NUCLEO_FAMILIAR,EDAD,SEXO,ZONA,CONDUCTA_INAPROPIADA,NOTA,TIPO,SEGURO,RETRASOS,NIVEL
7608,2017,3,4,0,0,0,15.8875,0,0,2,0
7610,2017,1,9,0,0,1,15.871794,0,0,2,0
2081,2018,1,13,0,1,2,16.589843,0,1,101,1
2447,2018,1,13,1,13,0,16.515957,2,1,96,1
2451,2018,1,12,1,14,0,16.884057,0,0,53,0
2461,2018,1,14,0,1,0,16.572463,0,0,83,0
2497,2018,2,13,0,0,5,15.984042,0,1,85,0
2499,2018,1,12,1,10,0,15.48913,0,0,104,0
2518,2018,1,15,1,2,12,14.369047,0,1,73,1
2585,2018,1,11,0,8,10,15.68617,0,1,12,0
2641,2018,1,12,0,0,23,13.652173,0,0,25,0
2950,2018,0,11,0,0,1,16.132978,0,0,41,1
3088,2018,1,14,0,5,2,14.664285,0,0,14,0
3102,2018,1,11,1,0,1,16.164893,0,0,36,1
3163,2018,1,11,1,4,0,15.75,0,0,5,0
3274,2018,1,11,1,5,5,14.795454,0,1,77,0
3328,2018,3,15,0,19,4,14.253906,0,0,32,1
3335,2018,1,9,1,1,2,16.127659,2,0,53,1
3336,2018,1,9,1,0,1,17.182142,1,0,55,1
3354,2018,1,15,0,33,9,15.839843,0,0,40,1
3448,2018,1,12,1,25,6,14.746212,0,0,17,0
3487,2018,1,17,0,4,3,14.988095,0,0,8,0
3491,2018,1,10,0,10,3,15.707446,2,0,32,1
3512,2018,1,10,1,10,10,16.0,0,0,32,1
3513,2018,1,11,1,0,0,16.127659,0,1,25,0
3614,2018,1,10,0,8,4,15.702127,0,0,69,0
3806,2018,1,11,0,19,1,15.219696,0,1,17,0
3807,2018,1,11,1,0,0,16.356382,0,0,13,0
3893,2018,1,16,1,1,3,14.6875,0,0,10,1
3987,2018,1,9,0,20,9,15.398936,0,0,5,0
4000,2018,1,9,1,10,1,15.994565,0,0,18,1
4015,2018,1,10,1,38,1,14.300781,2,0,21,0
4027,2018,1,10,0,9,7,15.893617,0,0,45,1
4033,2018,0,9,0,6,6,16.05851,0,0,4,0
4048,2018,0,11,0,0,0,15.595744,0,0,8,0
4158,2018,1,9,0,0,6,15.276595,0,0,0,0
7655,2018,3,5,0,38,1,15.255434,0,1,22,0
7657,2018,1,6,0,9,0,15.652173,0,0,12,0
7664,2018,2,6,1,20,0,15.918478,0,0,11,0
7672,2018,1,4,0,20,0,15.791666,0,0,23,0
8678,2018,2,4,0,1,0,15.967391,0,1,3,0
8747,2018,1,9,0,19,0,15.940217,0,1,0,0
8764,2018,1,12,0,8,2,14.280303,0,0,1,0
8775,2018,1,6,0,9,0,15.985714,0,1,7,0
8810,2018,1,13,0,3,1,14.842857,0,1,17,0
8844,2018,1,6,0,0,1,15.964285,0,0,5,0
8857,2018,1,12,0,26,6,14.667857,0,0,1,0
8859,2018,1,6,0,1,4,16.288043,0,0,4,0
8871,2018,1,4,0,0,2,15.255208,0,0,0,0
8872,2018,1,7,0,0,0,15.945652,0,0,6,0
8910,2018,1,8,0,0,8,15.25,0,0,3,0
8930,2018,1,14,1,0,4,13.567857,0,0,10,0
8947,2018,1,12,0,9,1,16.5,0,0,2,0
8950,2018,2,16,0,23,4,14.440476,0,0,0,0
8951,2018,1,12,1,19,2,15.718085,0,0,3,0
8971,2018,1,4,0,8,0,13.488636,0,0,1,0
8976,2018,2,17,0,0,7,14.503968,0,0,4,0
9004,2018,1,4,1,5,6,15.608695,0,0,2,0
1320,2019,1,16,0,0,4,14.353571,0,1,26,0
1477,2019,0,18,1,15,0,15.767123,0,0,19,0
2163,2019,1,13,0,30,1,15.262987,0,0,34,0
2672,2019,1,12,0,29,1,14.399305,0,1,6,1
2900,2019,1,14,0,1,0,15.538043,0,0,24,1
3268,2019,1,14,1,0,0,16.108974,0,0,2,0
3497,2019,1,14,1,11,0,14.360389,0,0,3,0
3518,2019,1,13,0,4,6,14.262987,0,1,3,0
3714,2019,1,12,1,10,0,14.267361,0,0,3,0
3723,2019,1,11,1,10,3,15.260416,0,1,18,0
3766,2019,1,11,1,8,0,15.736111,0,0,9,0
3776,2019,1,13,0,19,0,14.40909,2,0,32,1
3939,2019,1,15,1,6,3,14.614285,2,1,63,0
4009,2019,1,10,1,35,4,14.840909,0,0,16,0
4013,2019,1,10,1,0,0,14.652173,0,1,28,0
4200,2019,1,12,1,0,0,15.701086,0,0,9,0
4202,2019,1,11,0,38,2,15.145833,0,1,27,0
4261,2019,1,10,0,0,0,15.288043,0,0,22,1
4283,2019,1,11,1,3,0,15.048913,0,1,52,1
4302,2019,1,11,1,8,0,15.733695,0,0,3,2
4322,2019,1,10,0,0,0,15.733695,0,0,31,2
4323,2019,1,12,1,0,0,15.72826,2,0,23,1
4341,2019,1,9,0,1,0,15.548913,0,0,26,0
4496,2019,2,15,0,0,2,14.483974,0,1,8,0
4559,2019,1,10,0,20,1,15.565217,0,0,0,0
7522,2018,1,17,1,0,7,14.630952,0,0,3,0
7536,2018,1,13,1,1,11,13.946428,0,0,5,0
7541,2018,1,12,0,4,3,15.110714,0,1,2,0
7543,2018,1,5,0,20,7,13.503571,0,0,11,0
7545,2018,2,10,1,0,1,16.101063,0,1,10,0
7577,2018,0,5,0,3,0,16.106382,0,1,3,0
7607,2018,0,15,0,10,6,13.75,0,0,5,0
7616,2018,1,6,0,5,1,16.309782,0,0,9,0
7620,2018,1,12,1,13,1,15.102272,0,0,0,0
7626,2018,1,6,0,41,0,16.331521,0,0,21,0
7628,2018,1,6,0,0,2,15.815217,0,1,5,0
7633,2018,1,11,1,19,5,14.310606,0,0,6,0
7649,2018,1,5,1,0,0,15.728571,0,1,10,0
7665,2018,1,6,1,0,0,16.244565,0,0,19,0
8681,2018,1,5,0,1,2,15.815217,0,0,14,0
8704,2018,1,11,0,31,1,13.882575,0,0,7,0
8711,2018,1,6,1,5,0,15.985714,0,0,5,0
8716,2018,1,6,1,0,0,16.016304,0,0,0,0
8735,2018,0,4,1,1,0,15.638888,0,1,20,0
8739,2018,1,4,0,14,0,15.965277,0,0,1,0
8742,2018,0,8,0,1,7,15.005434,0,0,2,0
8748,2018,1,12,0,19,10,14.988636,0,1,0,0
8762,2018,0,4,0,0,15,13.821428,0,1,6,0
8785,2018,1,14,0,46,13,13.219696,0,1,3,0
8807,2018,1,16,1,0,7,16.948412,0,0,1,0
8815,2018,1,5,1,28,0,15.993055,0,1,5,0
8823,2018,1,6,0,10,0,15.878571,0,1,3,0
8847,2018,1,4,0,0,2,15.282608,0,1,16,0
8851,2018,1,13,0,19,3,14.715909,0,0,0,0
8885,2018,1,7,0,0,6,15.701086,0,1,1,0
8893,2018,0,8,0,0,3,16.135416,0,0,0,0
8913,2018,1,15,1,10,0,16.898437,0,0,3,0
8985,2018,1,4,1,20,4,14.445652,0,1,11,0
8986,2018,1,4,0,4,6,15.661458,0,1,5,0
8997,2018,1,5,1,19,0,15.881944,0,0,0,0
9018,2018,3,17,0,14,2,14.079365,0,0,6,0
1490,2019,1,17,0,0,2,14.506849,0,0,28,0
2081,2019,1,15,0,0,4,16.135714,0,0,103,1
2467,2019,1,16,1,0,0,15.227272,0,0,25,0
2653,2019,1,16,0,5,1,16.460714,0,0,59,1
2699,2019,1,12,0,1,1,14.278571,0,1,46,1
2831,2019,1,15,1,10,0,14.496527,0,1,52,0
2837,2019,1,13,0,0,0,15.100649,0,0,26,0
2864,2019,1,14,0,1,4,14.452054,0,0,57,0
3259,2019,1,12,0,1,1,14.636363,0,1,65,0
3277,2019,1,11,1,26,0,16.262987,0,0,30,0
3410,2019,1,13,0,8,0,14.928571,0,1,39,1
3472,2019,3,13,1,19,4,13.935064,0,0,18,0
3492,2019,1,13,1,12,2,16.051948,2,0,56,1
5899,2018,1,6,1,1,1,15.984042,0,1,20,0
5915,2018,1,8,1,1,0,15.930555,0,0,8,2
5936,2018,1,13,0,19,3,14.152173,0,0,3,0
5956,2018,1,6,0,10,0,15.930555,0,1,24,2
5982,2018,1,7,1,0,0,15.791666,2,0,29,2
6020,2018,1,12,1,10,2,14.666666,0,1,3,0
6027,2018,1,8,1,5,0,15.923913,0,0,29,0
6058,2018,1,4,0,1,0,15.798913,0,0,14,0
6063,2018,1,15,1,0,10,14.590579,0,0,2,0
6065,2018,1,12,0,11,1,14.521428,0,0,5,0
6080,2018,1,9,0,0,0,16.25,0,0,29,0
6094,2018,1,16,1,0,5,13.920289,0,0,1,0
6097,2018,1,15,0,0,0,15.855468,0,0,5,0
6104,2018,1,16,0,4,4,15.440476,0,0,11,0
6116,2018,1,11,1,10,1,16.441489,0,1,28,0
6132,2018,1,7,0,0,0,15.826388,0,0,6,0
6139,2018,1,17,0,1,22,13.126984,0,0,5,0
6140,2018,1,15,0,0,1,15.297101,0,0,5,0
6172,2018,1,13,1,5,6,16.217391,0,1,25,0
6208,2018,0,16,0,0,4,12.611111,0,0,1,0
6222,2018,1,6,0,43,0,15.854166,0,1,23,0
6262,2018,1,7,0,14,0,15.909722,0,0,26,0
6263,2018,1,14,1,10,0,9.914285,0,1,10,0
6300,2018,1,12,0,9,1,14.478571,0,0,5,0
6302,2018,1,5,1,1,0,16.375,0,0,24,0
6341,2018,1,5,0,13,0,15.965277,0,0,9,0
7388,2018,1,5,0,0,0,15.993055,0,1,12,0
7389,2018,1,8,1,1,4,16.197916,0,0,7,0
7396,2018,1,13,1,4,1,16.403571,0,0,24,0
7408,2018,1,7,0,4,0,15.854166,0,0,4,0
7431,2018,0,17,1,4,7,13.825396,0,0,9,0
7432,2018,1,5,1,2,0,15.993055,0,1,13,0
7457,2018,1,13,1,1,2,14.989285,0,0,15,0
7570,2018,1,13,1,5,5,15.435606,0,0,0,0
7574,2018,0,5,1,4,0,16.085106,0,0,11,0
7603,2018,1,16,0,0,10,14.805555,0,0,3,0
7634,2018,1,6,1,1,0,15.964285,0,0,5,0
7640,2018,1,4,0,4,0,15.9375,0,0,2,0
7666,2018,1,6,0,5,0,15.715277,0,0,11,0
8683,2018,1,4,0,43,0,15.342391,0,0,6,0
8686,2018,1,5,0,0,0,15.880434,0,0,10,0
8691,2018,1,12,0,19,2,14.155303,0,0,20,0
3258,2015,1,7,0,0,6,15.483333,2,0,27,1
3318,2015,1,8,0,5,23,14.338028,0,0,76,1
3334,2015,1,7,0,0,17,13.352941,0,0,35,1
3341,2015,1,16,0,1,9,14.625,0,0,49,1
3343,2015,3,7,0,0,19,13.777777,0,0,33,0
3410,2015,1,9,0,8,1,15.22159,0,1,35,1
3431,2015,0,11,1,0,7,14.778409,0,0,40,0
3493,2015,0,17,0,4,17,13.970149,0,0,16,0
3494,2015,0,17,1,0,6,15.559701,0,0,17,0
3510,2015,2,7,0,0,41,13.047794,0,0,9,1
3516,2015,1,14,1,1,22,13.213235,0,0,10,1
3553,2015,1,8,0,8,3,15.386363,0,0,4,0
3555,2015,1,8,0,5,13,13.5625,2,1,21,0
3579,2015,1,8,0,0,3,16.901162,0,0,26,0
3580,2015,1,8,0,0,1,16.805555,2,0,52,1
3634,2015,1,15,0,1,8,13.761029,0,0,28,0
3717,2015,0,7,1,0,6,16.576388,0,0,11,2
3718,2015,2,7,0,4,47,13.922297,0,0,30,1
3727,2015,1,15,0,1,17,14.277027,0,0,20,1
3789,2015,1,9,1,1,4,17.291666,2,0,10,1
3822,2015,1,10,0,10,8,15.738636,0,0,6,0
3837,2015,1,14,0,0,30,13.418918,0,0,8,1
3876,2015,1,9,1,10,2,16.534883,0,1,21,0
3914,2015,1,15,1,3,23,15.253378,0,0,2,1
3922,2015,1,14,0,0,13,15.104729,2,0,23,0
3943,2015,1,8,0,1,0,16.722222,0,0,16,2
3965,2015,1,13,0,1,27,14.483333,0,1,20,1
4033,2015,0,6,0,6,9,16.953488,0,0,10,0
4035,2015,1,6,0,19,17,15.545454,0,0,11,0
4036,2015,1,6,1,0,22,13.203333,0,0,1,0
4054,2015,1,6,0,1,32,14.229729,0,0,2,1
4085,2015,1,5,0,0,0,16.847222,0,0,63,2
4193,2015,1,5,1,1,1,17.416666,0,1,56,2
4207,2015,1,6,0,5,1,17.204545,2,0,36,1
4223,2015,1,6,1,19,15,14.965909,0,0,28,0
4224,2015,1,5,1,0,0,16.708333,2,0,46,1
4235,2015,3,6,0,1,14,14.243333,0,1,15,1
4246,2015,1,16,0,0,24,13.444852,0,0,32,1
4252,2015,1,5,0,8,2,16.597222,0,0,9,2
4260,2015,0,5,1,1,10,16.256944,0,0,10,2
4261,2015,1,6,0,1,2,16.138888,0,0,28,1
4286,2015,1,10,0,20,7,16.90909,0,0,57,0
4302,2015,1,7,1,8,2,15.694444,0,0,3,2
4314,2015,1,11,1,8,8,14.919014,2,0,55,0
4322,2015,1,7,0,1,1,17.972222,0,0,31,2
4325,2015,1,13,0,0,14,13.796666,0,0,26,1
4341,2015,1,5,0,1,4,15.722222,0,0,24,0
4342,2015,1,8,1,19,4,15.528409,0,1,54,0
4351,2015,1,11,0,4,9,14.522727,0,0,6,0
4376,2015,0,6,1,6,0,16.041666,0,0,1,2
4385,2015,0,17,0,0,25,12.843283,0,1,0,1
4390,2015,2,8,0,1,3,15.188888,0,0,41,0
4822,2019,1,8,0,0,1,15.753424,0,0,9,0
4835,2019,1,9,1,0,0,15.782608,2,1,14,2
5868,2019,1,9,0,14,3,15.62234,2,0,40,2
5883,2019,1,9,0,19,0,15.152173,1,0,19,1
5885,2019,1,7,1,0,3,14.711538,0,0,34,0
5894,2019,1,15,0,0,2,14.633561,0,1,8,0
5897,2019,1,7,1,9,0,15.55851,0,0,27,0
5902,2019,0,8,0,8,3,13.832191,0,0,7,0
5915,2019,1,9,1,1,0,15.782608,0,1,12,2
5920,2019,1,7,0,0,0,15.717391,0,1,5,0
5926,2019,1,9,0,10,0,15.625,0,0,18,0
5928,2019,1,13,0,1,0,15.782051,0,0,37,0
5962,2019,1,9,0,1,0,15.706521,0,1,24,0
5969,2019,1,8,0,5,0,15.755434,0,1,19,0
6011,2019,1,6,1,1,0,15.782608,2,1,14,2
6024,2019,1,15,0,10,6,14.520547,0,1,7,0
6035,2019,1,9,0,0,0,15.760869,0,1,39,0
6056,2019,1,16,0,5,2,14.917808,0,0,4,0
6066,2019,1,13,1,1,0,15.03125,0,0,18,0
6090,2019,1,15,0,29,2,15.692307,0,0,36,2
6154,2019,1,17,0,0,2,14.032142,0,0,5,0
6157,2019,0,7,0,13,0,15.75,1,0,28,2
6160,2019,0,11,0,0,7,13.913043,0,0,6,0
6173,2019,1,14,1,13,0,16.787671,0,1,2,0
6222,2019,1,6,0,43,0,15.615384,0,1,21,0
6246,2019,1,12,0,8,0,15.423913,0,0,13,0
6247,2019,1,8,0,8,0,15.817307,0,0,26,0
6292,2019,1,6,1,8,0,15.733695,0,0,25,0
6294,2019,1,6,0,5,0,15.817307,0,0,11,0
6324,2019,1,7,1,0,2,14.189102,0,0,6,0
6326,2019,1,14,1,13,14,14.294871,0,1,27,0
7373,2019,1,5,0,0,0,15.807692,0,0,26,0
7385,2019,1,9,1,0,3,15.701086,0,0,3,0
7387,2019,1,8,0,0,0,15.016304,0,1,4,0
7391,2019,1,16,1,14,2,15.253424,0,0,9,0
7394,2019,1,6,0,25,3,15.900641,0,0,21,0
7409,2019,1,13,1,13,0,15.878205,0,1,28,0
7459,2019,1,5,1,1,0,15.807692,0,0,25,0
7463,2019,1,15,0,0,1,15.112179,0,0,2,0
7484,2019,2,14,1,4,3,15.365384,0,0,0,0
7491,2019,1,6,0,0,1,15.576086,0,0,3,0
7518,2019,1,8,0,13,2,15.722826,0,0,11,0
7527,2019,1,13,0,47,0,15.024305,0,0,26,0
7546,2019,0,15,1,14,2,15.05,0,0,20,0
7572,2019,1,8,0,10,0,15.701086,0,1,11,0
7629,2019,1,12,0,19,2,16.321428,0,0,18,0
7654,2019,1,8,0,10,0,15.7,0,0,0,0
7655,2019,3,6,0,38,2,15.388297,0,1,16,0
8695,2019,1,9,1,8,0,15.385869,0,1,7,0
8703,2019,1,13,0,0,1,14.668831,0,0,12,0
8710,2019,1,15,1,25,1,16.080128,0,0,3,0
4686,2019,0,9,0,5,3,15.473404,0,1,12,2
4688,2019,1,15,0,10,3,14.328571,0,0,30,1
4715,2019,1,16,1,4,5,14.678571,0,1,32,1
4792,2019,1,8,0,0,1,15.717391,2,0,26,1
4813,2019,1,10,0,19,0,15.798913,0,0,1,2
4814,2019,1,12,0,5,3,14.361111,0,1,34,0
4833,2019,0,8,0,0,1,14.717391,0,0,19,0
5877,2019,1,15,1,38,2,15.202054,0,1,22,0
5881,2019,1,10,1,0,0,15.798913,0,0,40,0
5929,2019,1,9,1,0,0,15.73913,0,0,25,2
5946,2019,1,12,0,0,0,15.711956,2,0,34,1
5999,2019,1,16,1,10,1,15.54452,0,1,31,0
6025,2019,1,15,0,2,7,14.510273,0,1,16,0
6027,2019,1,9,1,5,0,15.760869,0,0,29,0
6075,2019,1,15,1,10,1,14.64041,0,1,15,0
6080,2019,1,10,0,0,0,15.75,0,0,29,0
6084,2019,1,12,1,10,0,15.163043,0,1,10,0
6124,2019,1,11,1,0,0,14.945652,0,0,30,0
6147,2019,0,7,0,14,0,15.72826,0,0,9,0
6240,2019,0,7,1,10,2,15.554347,0,0,6,0
6266,2019,1,6,0,10,6,15.760869,0,0,27,0
6280,2019,1,7,1,1,0,13.772435,0,0,11,0
6291,2019,1,7,0,20,2,16.682692,0,1,16,0
6299,2019,1,8,1,4,0,14.820652,0,1,5,0
6328,2019,1,9,0,1,0,15.733695,0,0,16,0
6329,2019,1,9,1,0,0,15.817307,0,0,16,0
6366,2019,1,5,0,10,0,14.376623,0,0,31,0
7380,2019,1,14,0,0,0,13.743589,0,0,12,0
7383,2019,1,9,1,5,0,15.494565,0,1,6,0
7395,2019,1,12,1,1,0,15.225694,0,1,24,0
7406,2019,1,13,1,20,1,15.177083,0,1,10,0
7429,2019,1,14,1,10,0,14.615384,0,0,2,0
7430,2019,1,11,1,10,6,14.586956,0,0,5,0
7438,2019,1,13,0,1,0,16.403846,0,0,28,0
7447,2019,1,15,0,4,6,13.667857,0,0,9,0
7469,2019,1,10,1,13,0,15.73913,0,1,9,0
7504,2019,1,5,1,0,4,14.674657,0,0,1,0
7548,2019,1,6,1,0,0,15.782608,0,1,12,0
7561,2019,1,14,1,1,3,15.746794,0,0,0,0
7562,2019,1,14,0,0,0,14.01282,0,0,2,0
7564,2019,1,16,1,10,2,15.921428,0,0,1,0
7596,2019,0,10,1,1,0,15.141304,0,0,2,0
7607,2019,0,16,0,10,1,13.782142,0,1,1,0
7663,2019,0,6,0,6,0,15.7,0,0,3,0
7665,2019,1,7,1,0,0,15.707446,0,1,21,0
8677,2019,1,6,0,0,0,15.75,0,0,4,0
8685,2019,1,12,0,0,1,15.128472,0,1,7,0
6159,2019,1,15,1,0,0,14.89726,0,1,4,0
6199,2019,1,7,0,4,2,15.608695,0,0,5,2
6220,2019,1,6,0,5,3,15.22826,0,0,21,0
6307,2019,1,7,0,1,1,15.695512,0,1,18,0
6318,2019,1,7,0,0,0,15.733695,0,0,0,0
6322,2019,1,7,0,4,0,15.817307,0,0,10,0
6325,2019,1,7,0,10,0,15.760869,0,1,0,0
6327,2019,0,7,1,10,4,14.586538,0,0,6,0
6335,2019,0,9,1,0,0,15.692307,0,1,1,0
6358,2019,1,7,0,39,0,15.695512,0,0,22,0
6359,2019,0,8,0,4,0,15.266304,0,0,6,0
6364,2019,1,7,0,13,0,15.692307,0,0,14,0
7389,2019,1,9,1,0,1,15.722826,0,1,7,0
7400,2019,1,16,1,0,1,15.45,0,0,10,0
7403,2019,1,11,1,10,1,15.409722,0,0,7,0
7425,2019,1,14,0,0,5,13.647435,0,0,14,0
7450,2019,1,15,0,0,0,15.628571,0,0,14,0
7456,2019,1,16,0,0,2,14.15,0,0,4,0
7482,2019,1,15,0,47,2,14.041666,0,0,3,0
7488,2019,0,6,0,10,1,15.782608,0,1,0,0
7490,2019,0,5,1,0,0,15.679347,0,0,23,0
7508,2019,1,14,1,14,4,14.169871,0,0,1,0
7551,2019,1,9,0,10,1,15.635869,0,1,3,0
7612,2019,1,10,0,10,0,15.711956,0,0,17,0
7633,2019,1,13,1,19,3,13.948051,0,0,6,0
8673,2019,1,8,1,1,0,15.7,0,0,12,0
8729,2019,1,8,0,0,0,15.75,0,0,4,0
8741,2019,1,5,0,5,0,15.730769,0,1,3,0
8744,2019,1,14,1,0,3,15.15909,0,1,10,0
8750,2019,1,13,0,31,4,14.983766,0,0,13,0
8761,2019,1,14,0,13,0,16.866883,0,0,16,0
8837,2019,0,12,0,14,0,15.722826,0,1,11,0
8885,2019,1,8,0,0,3,15.452127,0,1,0,0
8889,2019,1,8,1,1,0,15.670212,0,1,1,0
8915,2019,1,5,1,0,0,15.7,0,1,18,0
8925,2019,1,17,0,25,2,13.689285,0,1,14,0
8940,2019,1,16,0,5,5,13.782051,0,0,8,0
8952,2019,1,11,0,0,1,15.010869,0,0,2,0
8999,2019,1,6,0,10,0,15.72826,0,1,4,0
9011,2019,1,6,0,1,0,15.788461,0,0,1,0
9028,2019,3,4,0,19,0,15.788461,0,1,6,0
9030,2019,1,5,0,1,4,14.48913,0,1,8,0
9042,2019,1,6,0,5,0,15.798076,0,0,8,0
9043,2019,1,4,0,5,0,15.782608,0,0,5,0
4169,2018,1,9,1,5,0,16.063829,0,0,35,0
4243,2018,1,9,0,6,4,16.042553,0,0,7,0
4256,2018,1,16,0,3,11,12.603174,0,1,47,1
4283,2018,1,10,1,3,0,15.489361,0,1,52,1
4287,2018,1,10,0,0,1,15.914893,0,0,11,0
4343,2018,1,16,1,4,1,13.265873,0,0,5,1
4361,2018,1,14,1,1,0,14.414285,2,0,37,1
4362,2018,1,16,0,1,1,14.273809,0,0,23,1
4383,2018,1,17,1,31,6,15.559523,0,0,3,1
4387,2018,0,16,1,2,4,16.591269,0,1,23,1
4426,2018,1,16,0,1,6,14.420634,0,0,45,0
4428,2018,1,8,1,5,1,16.34375,0,0,15,2
4446,2018,1,13,1,1,3,14.962121,0,1,28,0
4609,2018,1,9,0,0,0,15.331521,2,0,37,2
4641,2018,1,16,1,20,1,15.0625,0,0,8,1
4660,2018,1,10,1,2,1,15.707446,0,1,4,0
4674,2018,1,15,0,10,10,13.132812,0,0,13,1
4707,2018,1,12,1,8,9,14.583333,0,0,2,0
4725,2018,1,8,1,4,4,16.135416,0,1,9,2
4741,2018,1,9,0,0,0,15.826388,0,1,17,2
4746,2018,1,17,0,1,5,15.242063,0,0,16,1
4766,2018,1,8,0,1,1,15.824468,0,0,7,0
4768,2018,1,16,1,42,14,13.75,0,0,3,1
4775,2018,1,6,0,6,2,15.847826,2,1,14,2
4783,2018,1,7,1,10,4,15.050781,0,0,36,1
5867,2018,1,8,1,19,3,15.706521,2,0,11,2
5876,2018,1,7,0,1,13,12.753968,0,1,13,0
5884,2018,0,8,0,1,2,15.885869,0,0,16,0
5901,2018,0,7,0,45,5,14.166666,0,0,12,0
5907,2018,0,6,0,37,3,13.67803,0,1,21,0
5927,2018,1,8,1,0,0,15.930555,0,1,31,2
5929,2018,1,8,1,1,0,15.930555,0,0,27,2
5935,2018,1,9,0,19,2,15.792553,0,1,20,0
5946,2018,1,10,0,0,2,16.319148,2,0,34,1
5947,2018,1,7,0,0,1,17.427536,0,0,4,0
5952,2018,1,6,0,14,5,13.927536,0,0,37,0
5966,2018,0,7,0,3,3,15.050724,0,1,11,0
5988,2018,0,7,0,0,3,14.307971,0,0,7,0
5992,2018,1,8,0,10,0,15.902777,0,0,18,2
6000,2018,1,9,0,30,0,15.99468,0,0,16,0
6040,2018,1,10,0,0,2,15.675531,0,0,0,0
6048,2018,1,6,0,0,0,15.930555,0,0,8,2
6053,2018,1,8,0,10,0,15.798611,0,1,3,0
6075,2018,1,14,1,10,8,13.514492,0,1,15,0
6101,2018,1,6,0,3,0,16.461956,2,1,17,1
6110,2018,1,6,1,8,0,15.792968,0,1,36,0
6118,2018,1,6,0,1,5,15.601063,0,0,2,0
6159,2018,1,14,1,1,6,14.644927,0,1,2,0
6160,2018,0,10,0,0,16,15.0,0,0,1,0
6200,2018,1,15,0,0,6,14.214843,0,1,7,0
6244,2018,0,5,1,5,0,15.9375,0,0,18,0
3513,2019,1,12,1,0,1,15.668478,0,1,21,0
3526,2019,2,12,0,10,1,13.496753,0,1,7,0
3708,2019,1,11,0,20,4,14.619565,2,1,34,1
3719,2019,1,11,1,0,0,15.309027,2,1,62,1
3838,2019,1,11,1,20,3,15.01923,0,0,55,1
3839,2019,1,9,0,19,0,15.717391,2,0,57,1
3862,2019,1,13,0,2,2,15.543478,0,1,56,0
3867,2019,1,12,1,32,8,15.371527,0,0,25,0
3967,2019,1,12,0,13,0,15.668478,1,1,12,1
4082,2019,1,10,1,20,0,14.423913,0,0,4,0
4129,2019,3,10,0,2,3,15.027397,1,0,30,0
4144,2019,1,9,0,5,0,15.701086,0,0,18,0
4207,2019,1,10,0,5,2,15.47826,2,0,34,1
4252,2019,1,10,0,8,0,15.635869,0,0,11,2
4286,2019,1,13,0,20,3,14.016233,0,0,53,0
4296,2019,0,10,0,1,0,15.342391,0,1,1,1
4349,2019,1,15,0,0,2,14.416666,0,0,12,0
4373,2019,1,10,0,10,0,15.755434,2,0,53,1
4380,2019,1,10,0,0,1,15.711956,2,1,48,1
4388,2019,1,12,0,30,0,15.130434,0,0,10,0
4413,2019,1,11,1,5,0,15.385869,2,0,29,1
4454,2019,3,4,0,14,2,16.102739,0,1,11,0
4470,2019,1,9,0,4,1,15.722826,2,0,39,2
4473,2019,1,8,0,5,0,15.798913,0,1,8,2
4596,2019,1,8,0,35,3,15.326086,0,0,45,0
4679,2019,1,17,1,42,2,14.146428,0,1,11,1
4742,2019,1,15,0,31,2,14.682142,0,0,11,1
4755,2019,1,17,0,0,2,13.707142,0,0,12,1
4764,2019,1,7,0,0,0,15.75,2,0,32,2
4798,2019,0,12,0,1,0,14.940217,0,0,18,0
4812,2019,1,8,1,10,0,15.648936,0,0,3,2
5854,2019,1,17,0,12,0,14.106164,0,0,8,0
5942,2019,1,15,1,10,1,15.291095,0,0,0,0
5945,2019,1,8,1,13,1,15.02922,0,1,36,0
5955,2019,1,8,0,1,0,15.782608,0,1,11,2
5989,2019,1,7,0,5,0,15.782608,0,0,37,0
5990,2019,1,10,0,10,3,15.782608,2,1,22,2
6041,2019,1,7,1,0,0,15.782608,0,0,21,2
6042,2019,1,8,0,1,0,15.760869,0,1,33,0
6043,2019,1,14,0,38,6,14.214743,0,0,24,0
6073,2019,1,15,0,1,0,14.876712,0,0,15,0
6078,2019,1,11,0,0,1,14.253472,0,0,6,0
6079,2019,1,10,1,0,1,15.065217,0,0,20,0
6101,2019,1,7,0,3,0,15.798913,2,1,21,1
6110,2019,1,7,1,8,1,15.185714,0,1,34,0
6134,2019,1,8,1,14,0,15.627659,1,0,8,2
6135,2019,1,14,0,1,2,14.048076,0,1,22,0
6203,2019,1,15,0,0,0,14.746794,0,0,21,1
4421,2015,0,5,0,0,36,14.23,0,0,26,1
4432,2015,1,5,0,0,0,15.897727,2,0,0,1
4450,2015,1,13,0,2,1,16.54,0,1,18,1
4479,2015,1,13,1,4,21,14.263333,2,0,7,0
4564,2015,1,4,1,0,8,14.710227,0,0,1,0
4580,2015,1,4,0,0,0,14.385714,0,1,33,2
4599,2015,1,4,0,1,1,16.540697,0,0,8,0
4603,2015,3,4,1,0,10,16.080985,0,0,9,1
4617,2015,1,14,1,4,23,14.066176,0,0,9,1
4621,2015,1,6,1,0,7,15.372093,2,0,22,1
4647,2015,1,4,1,0,2,10.686619,0,0,1,1
4672,2015,1,14,0,0,9,13.761029,0,0,7,1
4679,2015,1,13,1,42,24,13.302816,0,0,11,1
